,score,num_features,feature,region,boot_n
5523,0.6212430382437416,12,topic11,5,19
5524,0.6206872241174745,13,topic29,5,19
5525,0.6208298478317373,14,topic40,5,19
5526,0.6223419034739427,15,topic9,5,19
5527,0.6251734119467973,16,topic12,5,19
5528,0.6254690487818872,17,topic58,5,19
5529,0.6255869261946634,18,topic44,5,19
5530,0.6259644423741959,19,topic1,5,19
5531,0.6249565435326425,20,topic57,5,19
5532,0.6242298693170778,21,topic50,5,19
5533,0.623660429808195,22,topic2,5,19
5534,0.6224423848028586,23,topic37,5,19
5535,0.6195711431701358,24,topic53,5,19
5536,0.6167565874949867,25,topic39,5,19
5537,0.6162430663065113,26,topic4,5,19
5538,0.6165977361847436,27,topic34,5,19
5539,0.6159938727756475,28,topic23,5,19
5540,0.6201397375118511,29,topic26,5,19
5541,0.6168692051668548,30,topic7,5,19
5542,0.6071809963565432,31,topic6,5,19
5543,0.5770882060681708,32,topic10,5,19
5544,0.5163145270491198,0,topic59,6,19
5545,0.5286032575834483,1,topic35,6,19
5546,0.5368218628902781,2,topic44,6,19
5547,0.5425732132949668,3,topic4,6,19
5548,0.5497134638871616,4,topic29,6,19
5549,0.5525302434326645,5,topic15,6,19
5550,0.55620817236738,6,topic39,6,19
5551,0.5611562243715582,7,topic10,6,19
5552,0.5654107181665875,8,topic58,6,19
5553,0.5712737825907306,9,topic57,6,19
5554,0.5744174781959082,10,topic50,6,19
5555,0.5777072814169292,11,topic49,6,19
5556,0.5822155120944555,12,topic30,6,19
5557,0.5840032489335498,13,topic26,6,19
5558,0.5839470696358077,14,topic48,6,19
5559,0.5836484132843267,15,topic7,6,19
5560,0.5832816579469184,16,topic11,6,19
5561,0.5897989568523317,17,topic2,6,19
5562,0.5887947161745768,18,topic32,6,19
5563,0.5884571695787764,19,topic34,6,19
5564,0.5932405291035152,20,topic6,6,19
5565,0.597178482752584,21,topic40,6,19
5566,0.6032346947194709,22,topic12,6,19
5567,0.6036527801797427,23,topic27,6,19
5568,0.6037424300676318,24,topic23,6,19
5569,0.6015766468398531,25,topic53,6,19
5570,0.6056720330518937,26,topic20,6,19
5571,0.6015800531207721,27,topic38,6,19
5572,0.6006541928680593,28,topic9,6,19
5573,0.5992336374352148,29,topic1,6,19
5574,0.5998188879058285,30,topic37,6,19
5575,0.5998663726149052,31,topic5,6,19
5576,0.5892030396799289,32,topic19,6,19
5577,0.5331755983053678,0,topic29,7,19
5578,0.549671606595018,1,topic50,7,19
5579,0.5670102095303908,2,topic4,7,19
5580,0.579579212224844,3,topic23,7,19
5581,0.5881448463072174,4,topic11,7,19
5582,0.5964860269356607,5,topic2,7,19
5583,0.6003399104891545,6,topic7,7,19
5584,0.6058449116692628,7,topic15,7,19
5585,0.6126840971649236,8,topic5,7,19
5586,0.6205105246151636,9,topic35,7,19
5587,0.6271675462192832,10,topic39,7,19
5588,0.6283501363052718,11,topic30,7,19
5589,0.6301409919044774,12,topic27,7,19
5590,0.6302165050417843,13,topic48,7,19
5591,0.6318055528247397,14,topic9,7,19
5592,0.6330850444471627,15,topic53,7,19
5593,0.6337055080430658,16,topic38,7,19
5594,0.6341072256059157,17,topic10,7,19
5595,0.6332115524381943,18,topic59,7,19
5596,0.6392112136925971,19,topic26,7,19
5597,0.6387343584269798,20,topic6,7,19
5598,0.6408073421472817,21,topic32,7,19
